route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
L,B20130803SAT,B20130803SAT_135400_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SAT,B20130803SAT_131550_L..N01R,8 AV,0,,L..N01R
L,B20130803SAT,B20130803SAT_136200_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SAT,B20130803SAT_132250_L..N01R,8 AV,0,,L..N01R
L,B20130803SAT,B20130803SAT_137000_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SAT,B20130803SAT_133250_L..N01R,8 AV,0,,L..N01R
L,B20130803SAT,B20130803SAT_138000_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SAT,B20130803SAT_134250_L..N01R,8 AV,0,,L..N01R
L,B20130803SAT,B20130803SAT_139000_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SAT,B20130803SAT_135250_L..N01R,8 AV,0,,L..N01R
L,B20130803SAT,B20130803SAT_140000_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SAT,B20130803SAT_136250_L..N01R,8 AV,0,,L..N01R
L,B20130803SAT,B20130803SAT_141000_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SAT,B20130803SAT_137250_L..N01R,8 AV,0,,L..N01R
L,B20130803SAT,B20130803SAT_142000_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SAT,B20130803SAT_138250_L..N01R,8 AV,0,,L..N01R
L,B20130803SAT,B20130803SAT_143000_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SAT,B20130803SAT_139300_L..N01R,8 AV,0,,L..N01R
L,B20130803SAT,B20130803SAT_144000_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SAT,B20130803SAT_140300_L..N01R,8 AV,0,,L..N01R
L,B20130803SAT,B20130803SAT_145000_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SAT,B20130803SAT_141300_L..N01R,8 AV,0,,L..N01R
L,B20130803SAT,B20130803SAT_146000_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SAT,B20130803SAT_142300_L..N01R,8 AV,0,,L..N01R
L,B20130803SAT,B20130803SAT_147000_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SAT,B20130803SAT_143500_L..N01R,8 AV,0,,L..N01R
L,B20130803SAT,B20130803SAT_148200_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_000700_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_005400_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_001900_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_006600_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_003100_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_007800_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_004350_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_009250_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_006350_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_011250_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_008350_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_013250_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_010350_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_015250_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_012350_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_017250_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_014350_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_019250_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_016350_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_021250_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_018350_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_023250_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_020350_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_025250_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_022350_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_027250_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_024350_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_029500_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_026350_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_031750_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_028350_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_033750_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_030350_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_035750_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_032350_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_037750_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_034350_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_039700_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_036350_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_041700_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_038350_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_043200_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_040100_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_044700_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_041600_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_046200_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_043100_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_047700_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_044400_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_049050_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_045600_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_050250_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_046800_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_051450_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_048000_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_052650_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_049200_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_053850_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_050350_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_055050_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_051350_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_056200_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_052350_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_057200_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_053350_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_058200_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_054350_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_059200_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_055350_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_060200_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_056350_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_061200_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_057350_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_062200_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_058450_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_063100_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_059250_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_063900_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_060050_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_064700_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_060750_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_065500_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_061550_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_066300_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_062350_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_067100_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_063150_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_067700_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_063750_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_068300_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_064350_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_068900_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_064950_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_069500_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_065550_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_070100_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_066150_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_070700_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_066750_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_071300_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_067350_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_071900_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_067950_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_072500_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_068550_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_073100_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_069150_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_073700_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_069750_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_074300_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_070350_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_074900_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_070950_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_075500_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_071550_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_076100_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_072150_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_076700_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_072750_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_077300_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_073350_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_077900_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_073950_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_078500_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_074550_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_079100_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_075150_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_079700_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_075750_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_080300_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_076350_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_080900_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_076950_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_081500_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_077550_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_082100_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_078150_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_082700_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_078750_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_083300_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_079350_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_083900_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_079950_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_084500_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_080550_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_085100_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_081150_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_085700_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_081750_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_086300_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_082350_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_086900_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_082950_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_087500_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_083550_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_088100_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_084150_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_088700_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_084750_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_089300_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_085350_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_089900_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_085950_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_090500_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_086550_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_091100_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_087150_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_091700_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_087750_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_092300_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_088350_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_092900_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_088950_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_093500_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_089550_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_094100_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_090150_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_094700_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_090750_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_095300_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_091350_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_095900_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_091950_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_096500_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_092550_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_097100_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_093150_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_097700_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_093750_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_098300_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_094350_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_098900_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_094950_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_099500_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_095550_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_100100_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_096150_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_100700_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_096750_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_101300_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_097350_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_101900_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_097950_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_102500_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_098550_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_103100_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_099150_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_103700_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_099750_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_104300_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_100350_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_104900_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_100950_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_105500_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_101550_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_106100_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_102150_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_106700_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_102750_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_107300_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_103350_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_107900_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_103950_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_108500_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_104550_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_109100_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_105150_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_109700_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_105750_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_110300_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_106350_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_110900_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_106950_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_111500_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_107550_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_112100_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_108150_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_112700_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_108750_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_113300_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_109350_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_113900_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_109950_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_114500_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_110550_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_115100_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_111150_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_115700_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_111750_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_116300_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_112350_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_116900_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_112950_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_117500_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_113550_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_118100_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_114150_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_118700_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
L,B20130803SUN,B20130803SUN_114750_L..N01R,8 AV,0,,L..N01R
L,B20130803SUN,B20130803SUN_119300_L..S01R,CANARSIE - ROCKAWAY PKWY,1,,L..S01R
